target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift
0,0,0,0,0,1,0,49,809,809,96,96,96,1
0,1,0,0,0,1,0,42,1067,2103,106,56,83.28571429,7
0,0,0,0,0,1,0,44,516,2592,112,73,87.66666667,3
0,0,0,1,1,0,0,65,1094,2718,114,44,86.3,10
0,0,1,0,1,0,0,36,1661,2303,108,40,74.25,4
1,1,0,0,0,1,0,39,716,2642,104,77,91.4,5
0,0,1,0,0,1,0,61,926,2728,151,46,89.125,8
0,0,0,0,0,1,0,60,535,535,100,100,100,1
0,0,0,1,0,1,0,63,221,2199,81,70,75.6,5
0,0,1,0,0,1,0,92,384,2590,144,63,88.33333333,6
1,1,0,0,0,1,0,65,424,2717,114,87,101.2,5
0,0,0,0,0,1,0,65,793,2436,107,99,103,2
0,1,0,0,0,1,0,54,817,1034,133,75,99,3
0,0,0,1,0,1,0,22,370,370,110,110,110,1
0,1,0,0,0,1,0,71,688,2340,105,78,87,3
0,1,1,0,1,0,0,80,416,416,85,85,85,1
0,0,0,1,0,1,0,71,968,968,94,94,94,1
0,1,0,1,1,0,0,70,1033,2717,123,81,103.5,4
0,0,0,0,0,1,0,50,298,298,65,65,65,1
0,0,0,1,0,1,0,86,636,636,92,92,92,1
0,0,0,1,0,0,1,44,1038,1038,55,55,55,1
0,1,1,0,0,1,0,73,556,2423,108,49,71.6,5
0,1,0,0,1,0,0,60,1411,1411,67,67,67,1
0,0,0,0,0,1,0,77,662,1970,90,79,84.5,2
0,0,0,0,0,0,1,47,595,2709,158,78,117.6666667,3
0,1,0,0,0,0,1,22,331,2754,99,59,76.33333333,6
0,0,1,0,1,0,0,56,732,2451,122,78,95.58333333,12
0,0,1,0,0,1,0,27,207,207,108,108,108,1
0,0,0,0,0,1,0,47,485,1856,93,87,90,2
0,1,1,0,0,1,0,60,638,2525,103,75,88.85714286,7
0,1,0,0,0,1,0,54,445,2259,114,83,96.5,6
0,0,0,1,0,1,0,84,821,2765,102,51,74.875,8
0,0,1,0,0,1,0,73,432,432,101,101,101,1
0,0,1,0,1,0,0,49,338,1470,122,107,115,3
0,0,0,0,0,1,0,32,1000,2061,117,61,92.2,5
0,1,0,0,1,0,0,53,1504,2172,143,90,109.7142857,7
0,1,0,0,1,0,0,33,937,2079,87,47,67.83333333,6
0,1,0,0,0,1,0,76,816,816,89,89,89,1
0,0,0,1,1,0,0,58,532,2733,118,62,86.4,5
0,0,0,0,1,0,0,23,532,2242,109,56,78,3
0,0,0,0,0,1,0,29,1225,2412,104,57,80,5
0,1,0,0,0,1,0,52,739,2633,118,87,100.3333333,3
0,1,0,0,0,0,1,48,544,2642,103,52,80.83333333,6
0,1,0,1,0,1,0,44,966,2220,108,55,81.6,5
0,1,0,0,0,1,0,51,942,2586,103,38,72.9,10
0,1,0,0,1,0,0,73,342,1738,109,83,97.66666667,3
0,1,0,1,1,0,0,49,750,1337,97,89,93,2
0,0,0,0,1,0,0,64,374,2655,125,82,99.42857143,7
0,1,0,1,0,1,0,48,664,2395,94,57,80,3
0,0,0,0,1,0,0,57,857,2696,97,94,95.33333333,3
0,1,1,0,1,0,0,76,1083,1495,96,92,94,2
0,1,0,0,1,0,0,96,418,2569,110,66,89.11111111,9
0,0,1,0,0,0,1,47,570,682,116,83,99.5,2
0,1,0,0,0,1,0,21,755,2675,142,92,114,6
0,0,0,0,1,0,0,39,1318,2615,106,60,84,5
0,0,0,1,1,0,0,21,1098,2704,111,69,93.875,8
0,1,0,0,0,0,1,65,1161,2759,115,79,96.75,4
0,1,0,0,0,0,1,55,1726,2305,103,101,102,2
0,1,0,1,1,0,0,46,1118,2329,129,73,102.1666667,6
0,1,0,1,0,1,0,56,1095,2689,120,31,73.44444444,9
0,1,0,1,0,1,0,50,484,1748,116,105,110.5,2
1,0,0,0,0,1,0,76,560,2648,137,72,106.3636364,11
0,1,0,0,0,1,0,43,1267,1924,119,68,87.625,8
0,0,0,0,0,1,0,29,415,2705,152,84,111,3
0,1,0,0,1,0,0,66,697,2208,107,95,101,2
0,1,0,1,0,1,0,62,1419,2543,162,66,96.85714286,7
0,0,1,0,0,1,0,58,1650,2540,108,74,88.8,5
0,1,1,0,1,0,0,29,1215,2436,95,74,84.71428571,7
0,0,1,0,0,1,0,62,378,2564,116,80,95.4,5
0,0,0,0,1,0,0,60,214,2660,105,58,74.66666667,9
0,1,0,0,0,1,0,52,283,1909,87,58,71.5,6
0,0,0,0,0,1,0,94,1084,1873,124,81,97.4,5
0,0,0,0,0,1,0,57,340,340,105,105,105,1
0,1,0,0,1,0,0,31,414,414,114,114,114,1
0,0,0,0,1,0,0,70,634,2289,131,44,89.77777778,9
0,0,0,0,0,1,0,45,763,2317,133,75,103.3333333,6
0,0,0,0,1,0,0,47,752,752,103,103,103,1
0,0,0,0,1,0,0,65,895,2731,132,49,102.75,4
0,0,0,0,1,0,0,80,1010,2015,113,57,91.75,4
0,1,0,1,0,1,0,34,1089,1089,77,77,77,1
0,0,0,1,0,1,0,49,914,2577,113,63,88.45454545,11
0,1,0,1,0,0,1,73,1572,2372,136,65,97.6,5
0,0,1,0,1,0,0,29,1212,2682,127,101,118.3333333,3
0,0,0,0,0,1,0,30,425,425,96,96,96,1
0,0,0,0,0,1,0,38,675,2673,126,104,110.6666667,6
0,1,0,1,0,1,0,44,196,2766,118,59,92,10
0,0,0,0,1,0,0,39,595,1431,98,87,92.5,2
1,0,0,0,0,1,0,53,1214,2678,132,95,110.2,5
0,1,1,0,1,0,0,24,989,2767,116,58,85.57142857,7
0,0,0,0,0,1,0,39,936,2276,100,61,83,4
0,0,0,0,1,0,0,62,1102,1102,87,87,87,1
0,0,0,0,1,0,0,50,874,2759,145,88,110.25,8
0,0,0,0,0,0,1,19,121,1543,114,87,95.5,4
0,1,0,0,0,1,0,22,535,2504,88,50,72.75,8
0,0,0,0,1,0,0,55,409,1221,119,90,104.5,2
0,1,0,0,0,0,1,38,1172,2738,122,79,107.5,6
0,1,0,0,0,1,0,71,779,779,139,139,139,1
0,0,1,0,1,0,0,55,668,2285,76,68,72.66666667,3
0,0,1,0,1,0,0,60,837,2050,127,81,104,3
1,1,1,0,0,0,1,42,964,2302,142,99,120,5
0,1,0,0,0,1,0,24,862,2637,119,71,90.66666667,12
0,1,0,0,0,1,0,50,1403,2599,125,52,88.11111111,9
0,1,0,0,1,0,0,84,822,822,104,104,104,1
0,0,0,0,0,1,0,21,1278,1468,80,65,72.5,2
0,0,0,0,0,0,1,40,1299,2759,117,55,94.45454545,11
0,1,0,0,1,0,0,82,842,842,74,74,74,1
0,1,0,0,0,1,0,21,1348,2512,101,23,69.4,5
0,0,0,0,1,0,0,51,930,2688,128,86,100.2,5
0,0,1,0,1,0,0,40,732,1695,129,63,98.75,4
0,1,0,1,0,0,1,80,601,2581,113,45,83.9,10
0,1,0,0,0,1,0,54,611,2675,119,75,90.75,4
0,1,0,0,1,0,0,48,719,1954,126,44,81.66666667,6
0,0,0,0,0,1,0,52,768,2533,86,64,76.33333333,3
0,1,0,0,1,0,0,26,498,1708,88,56,77.28571429,7
0,0,0,0,0,1,0,75,542,2707,133,81,105.3333333,6
0,0,0,1,0,0,1,38,286,2531,117,93,105.5,6
0,0,0,0,0,1,0,27,612,2077,121,89,107.5,4
0,0,0,0,1,0,0,40,816,816,95,95,95,1
0,1,0,0,1,0,0,74,1620,2658,117,64,86.44444444,9
0,0,0,0,0,1,0,61,556,2491,109,68,80.57142857,7
0,1,0,0,0,1,0,38,749,2289,123,95,107.4,5
0,1,0,1,0,1,0,60,1090,2525,106,89,99.2,5
0,1,1,0,0,0,1,46,1483,2206,114,62,88.6,5
0,1,0,0,0,1,0,57,754,2489,121,77,98.66666667,6
0,1,0,0,1,0,0,60,794,2723,106,58,84.66666667,6
0,1,0,0,0,1,0,48,701,1881,114,72,84.75,4
0,1,0,0,1,0,0,32,854,854,61,61,61,1
0,0,0,0,0,1,0,45,951,2120,104,70,87.8,5
0,0,0,1,1,0,0,28,680,2677,106,42,80.25,4
0,1,0,1,1,0,0,108,933,2019,104,50,78.25,4
0,0,0,0,0,1,0,68,994,2439,144,64,85.85714286,7
0,0,0,0,0,1,0,36,907,2753,139,77,107,4
0,1,1,0,1,0,0,68,800,2551,118,55,75.5,8
0,1,0,0,0,1,0,39,1248,1897,121,82,101.5,2
0,1,0,1,0,1,0,59,1286,2711,83,25,57.42857143,7
0,1,0,0,0,1,0,58,912,2675,112,22,67.2,5
0,1,0,0,0,1,0,82,423,2550,116,88,98,6
0,0,0,0,0,1,0,34,1182,2240,76,70,73,2
0,1,0,0,0,1,0,69,415,2737,135,70,89.1,10
0,0,0,0,0,1,0,59,648,2663,124,77,94.6,5
0,1,0,1,1,0,0,52,763,2691,118,61,93,10
0,0,0,0,0,1,0,47,214,2100,101,50,84.14285714,7
0,0,0,0,0,1,0,60,595,595,52,52,52,1
0,0,0,0,0,1,0,66,1367,1600,111,64,87.5,2
0,0,0,0,0,1,0,63,578,578,107,107,107,1
0,1,1,0,1,0,0,73,468,2579,131,76,96.6,5
0,0,0,0,1,0,0,37,1034,1034,121,121,121,1
0,0,0,1,1,0,0,55,973,2384,121,105,113,2
0,0,0,1,1,0,0,51,582,805,107,81,94,2
0,1,1,0,1,0,0,48,1078,2666,109,28,74.5,4
0,0,0,0,0,1,0,64,112,456,102,66,84,2
0,0,0,0,0,1,0,58,732,1824,126,87,105.5,6
0,1,0,0,1,0,0,61,1453,2280,114,33,89.8,5
0,1,0,0,0,1,0,33,287,2095,124,85,107.2,5
0,0,0,1,1,0,0,58,274,2546,83,64,73.75,4
0,1,1,0,1,0,0,31,517,961,72,53,62.5,2
0,0,0,0,0,1,0,68,1043,2555,92,77,86,3
0,0,0,0,0,0,1,34,1235,1235,71,71,71,1
0,0,0,1,0,1,0,61,774,2723,144,69,98.11111111,9
0,0,0,0,0,1,0,43,566,2523,123,61,92.83333333,6
0,0,0,0,0,1,0,75,1411,1411,80,80,80,1
0,1,0,0,0,1,0,29,943,2728,139,64,102.1666667,6
0,1,0,0,1,0,0,69,144,2713,142,45,94.16666667,6
0,0,0,0,0,1,0,58,308,308,94,94,94,1
0,1,0,0,0,1,0,87,782,2355,122,104,113,2
0,0,0,0,1,0,0,64,1329,2646,107,52,75,5
0,1,0,0,0,0,1,44,1217,2750,113,48,84.54545455,11
1,1,0,0,1,0,0,69,794,2406,107,67,84.5,6
0,0,1,0,0,1,0,19,657,1870,69,52,59.83333333,6
1,0,0,0,1,0,0,27,879,2163,144,60,101.8,5
0,0,0,1,0,1,0,65,1130,2712,126,40,73.85714286,7
0,1,0,0,0,1,0,29,1112,1986,92,43,71.75,4
1,1,0,0,0,1,0,22,750,2318,110,78,93.66666667,3
0,1,0,0,0,1,0,56,409,2636,122,75,95,8
0,1,0,0,1,0,0,53,294,2328,110,79,97,4
0,0,0,1,0,1,0,71,1024,1024,95,95,95,1
0,0,0,0,0,1,0,54,766,2689,130,59,96.33333333,12
0,1,0,1,0,1,0,23,780,2521,123,58,83.33333333,6
0,0,0,0,1,0,0,93,807,807,94,94,94,1
0,1,0,0,1,0,0,26,725,1797,144,105,126.4,5
0,1,0,1,0,1,0,22,566,2592,127,72,94.28571429,7
0,0,0,0,0,1,0,60,687,2046,112,65,92.5,4
0,0,1,0,1,0,0,37,574,2561,138,77,97.33333333,9
0,1,1,0,1,0,0,60,1355,2722,105,67,81.5,4
0,1,0,1,1,0,0,98,972,2468,112,71,90.55555556,9
0,1,1,0,1,0,0,64,661,2744,98,64,88.66666667,6
0,0,0,1,1,0,0,70,756,2355,90,63,77.75,4
0,1,0,0,0,1,0,106,1197,2626,107,69,89.57142857,7
0,0,0,1,0,0,1,45,336,1880,123,51,79.28571429,7
0,1,0,0,1,0,0,63,890,2301,137,89,116,5
0,0,0,0,1,0,0,86,280,2115,119,73,100.2,5
0,1,0,0,0,1,0,31,93,2112,113,64,84.71428571,7
0,1,0,0,1,0,0,63,1094,1094,63,63,63,1
0,0,1,0,1,0,0,24,806,2452,77,44,61,5
0,1,0,0,0,1,0,86,170,2032,136,70,107.125,8
0,0,0,1,1,0,0,68,1066,2583,142,68,96,9
0,0,0,0,1,0,0,60,968,1106,116,106,111,2
0,0,0,0,0,1,0,88,849,2684,143,99,124.4,5
0,1,0,0,0,1,0,60,407,2149,108,70,89,2
0,0,0,0,0,0,1,77,636,2431,106,30,71.2,5
0,1,0,0,0,1,0,29,1219,1219,104,104,104,1
0,0,0,0,1,0,0,58,1054,2743,107,66,86.33333333,3
0,1,0,0,0,1,0,46,1025,2148,119,78,103.25,8
0,0,0,0,0,1,0,37,1050,2734,118,66,90.5,6
0,0,0,1,1,0,0,34,863,2740,140,82,101.5,4
0,1,1,0,0,1,0,60,176,182,105,68,86.5,2
0,0,0,0,1,0,0,45,784,784,68,68,68,1
0,0,0,1,0,1,0,55,754,2563,156,84,104.3333333,6
1,1,0,0,0,1,0,41,339,2717,107,68,90.375,8
0,1,0,0,0,1,0,24,852,1700,122,91,103,3
0,1,0,0,1,0,0,32,910,2428,113,62,89.75,12
0,1,0,0,0,1,0,54,1371,2760,120,63,97.22222222,9
0,1,1,0,0,1,0,51,1192,2739,147,96,125.25,12
0,0,0,1,0,1,0,23,1207,2581,119,68,97,11
0,1,0,0,0,1,0,77,1001,1988,111,103,107,2
1,0,0,0,0,1,0,90,765,2549,131,53,94.33333333,9
0,0,0,0,1,0,0,73,1092,1092,87,87,87,1
0,0,0,0,1,0,0,44,343,2541,126,63,87.57142857,7
0,0,1,0,1,0,0,31,619,2399,97,79,87.5,4
0,1,0,0,0,1,0,31,1331,2306,114,54,93.16666667,6
0,1,0,1,0,1,0,57,108,2421,98,77,84.66666667,3
0,1,0,0,0,1,0,69,170,2550,68,63,65.5,2
0,1,0,1,0,1,0,61,1122,1628,98,74,86,2
0,1,1,0,1,0,0,27,881,881,66,66,66,1
0,1,0,0,0,1,0,38,418,2372,102,46,76,6
0,0,0,1,1,0,0,38,506,2366,111,58,82.2,5
0,1,0,0,1,0,0,36,872,2564,152,53,95.71428571,7
0,1,0,1,1,0,0,79,644,2514,110,60,87.14285714,7
0,1,0,0,1,0,0,47,1294,2717,126,65,101.1,10
0,0,0,1,0,0,1,46,602,2768,98,65,82.375,8
0,0,0,0,1,0,0,68,473,473,101,101,101,1
0,0,0,0,0,1,0,33,775,2696,141,33,76.36363636,11
0,1,0,0,1,0,0,44,119,1964,87,55,72,4
0,0,0,0,1,0,0,63,398,398,92,92,92,1
0,1,0,0,1,0,0,87,1265,2290,135,92,110.8,5
0,1,0,0,0,1,0,77,570,2282,115,81,95,3
0,1,0,0,1,0,0,66,113,2603,129,47,79.5,8
0,0,0,0,0,0,1,64,615,2317,88,61,79.71428571,7
0,1,1,0,0,1,0,60,1109,2759,121,63,92.88888889,9
0,0,0,0,0,1,0,27,1467,2556,104,37,69.125,8
0,1,0,1,1,0,0,59,1066,2125,82,80,81,2
0,1,1,0,1,0,0,42,1166,2409,131,62,96.5,2
0,0,0,0,1,0,0,56,618,618,118,118,118,1
0,1,0,0,0,1,0,59,546,1123,124,84,104.25,4
0,1,0,0,0,1,0,27,1106,2639,136,72,115,8
0,0,0,1,0,1,0,25,650,1865,87,51,68.5,4
0,0,0,0,1,0,0,78,793,2533,139,50,84.44444444,9
0,1,0,1,1,0,0,60,34,2624,130,73,103.25,8
0,0,0,0,0,1,0,43,1344,2341,128,49,90.6,5
0,0,0,0,1,0,0,28,1002,1925,80,55,62.6,5
0,0,0,0,0,1,0,60,87,2690,126,94,106.3333333,3
0,0,0,0,1,0,0,27,1213,2392,152,44,84.75,8
1,0,0,0,0,1,0,90,979,2073,151,72,109.3333333,3
0,1,0,0,1,0,0,48,455,2212,133,74,98,3
0,0,0,0,0,1,0,60,618,2612,117,64,90.1,10
0,0,0,0,1,0,0,45,483,2162,122,73,101.3,10
0,1,0,0,1,0,0,87,800,800,118,118,118,1
0,0,0,0,0,1,0,35,665,2364,128,91,110.1428571,7
0,1,0,0,1,0,0,42,1209,1209,101,101,101,1
0,0,0,0,0,1,0,48,391,2639,154,61,105.8333333,6
0,0,0,0,0,0,1,61,1157,2711,112,81,93,4
0,0,0,0,0,1,0,40,645,2638,107,67,82.76923077,13
0,1,0,0,1,0,0,59,1161,2703,121,59,91.55555556,9
0,1,1,0,1,0,0,53,781,2421,143,105,122.25,4
0,0,0,0,0,1,0,50,597,649,98,63,80.5,2
1,0,0,0,1,0,0,71,721,2269,130,95,112.6,5
0,1,0,0,0,1,0,47,409,409,104,104,104,1
0,0,1,0,0,1,0,81,324,1934,118,72,84.2,5
0,0,0,0,0,1,0,33,886,2656,117,51,82.91666667,12
0,0,1,0,0,1,0,24,840,840,96,96,96,1
0,1,0,0,0,1,0,54,431,1823,121,74,93,4
0,1,0,0,0,1,0,90,779,1652,115,97,104,3
0,1,1,0,0,1,0,51,573,2381,126,97,113.2,5
0,1,0,0,0,1,0,80,1040,2534,107,55,74.4,5
0,1,0,1,0,0,1,61,704,2490,149,55,87,6
0,0,0,0,0,1,0,51,633,2430,94,76,85.5,6
0,0,0,1,0,1,0,58,701,2597,130,94,104.4285714,7
0,0,0,0,0,1,0,38,838,2306,116,38,75.25,4
0,0,1,0,1,0,0,73,517,1769,114,53,84.4,5
0,0,0,0,0,0,1,21,1308,1996,99,86,92.5,2
0,0,0,0,0,1,0,64,907,2591,140,76,98.7,10
0,0,0,0,1,0,0,51,980,1960,129,73,98.33333333,3
0,0,0,0,0,1,0,45,644,644,65,65,65,1
0,1,0,0,0,1,0,35,972,2441,115,97,107,3
0,0,0,0,0,1,0,37,707,2470,126,80,101.6,5
0,0,0,0,1,0,0,87,1410,2754,109,58,77.25,4
0,1,0,1,0,1,0,70,795,2283,85,32,58,4
0,0,0,1,0,1,0,72,694,2300,106,100,102.3333333,3
0,1,0,0,0,1,0,85,469,2288,120,83,97.4,5
0,0,0,0,0,1,0,88,1129,2754,104,39,82.6,10
0,0,0,0,1,0,0,72,805,1689,92,78,83,4
0,0,0,0,1,0,0,46,1010,2740,78,22,58.33333333,6
0,1,0,0,0,1,0,62,810,1832,113,70,103.1666667,6
0,0,0,1,0,1,0,36,432,2713,111,75,90.1,10
0,1,0,0,1,0,0,57,1496,2570,124,71,90,6
0,1,0,0,0,1,0,66,670,2521,124,66,103.5,10
0,1,1,0,1,0,0,72,198,2471,99,57,74.25,4
0,1,0,0,0,0,1,59,158,2444,132,59,84.83333333,6
0,1,1,0,0,1,0,42,594,869,112,92,102,2
0,0,0,0,0,1,0,50,131,2337,121,70,99.625,8
0,0,0,1,0,1,0,43,432,2722,111,71,97.625,8
0,0,0,0,0,1,0,44,1109,2750,106,78,89.75,4
0,0,0,0,0,0,1,51,347,2737,129,102,119.25,4
0,0,0,0,0,1,0,45,1024,2555,94,54,73,7
0,0,1,0,0,1,0,31,651,2734,99,75,84.66666667,3
0,1,0,0,0,0,1,68,330,1187,120,88,100.2,5
0,0,0,0,0,1,0,61,257,2259,101,55,78,7
0,1,0,0,0,1,0,70,1211,2264,116,93,106.6666667,3
0,1,0,0,1,0,0,88,197,1930,130,112,119.5,4
0,0,0,0,1,0,0,41,741,2673,123,73,97.875,8
0,0,0,0,0,1,0,52,1111,2579,111,91,101,2
0,0,1,0,0,1,0,78,654,654,77,77,77,1
0,1,0,1,0,1,0,72,722,2262,107,73,91.6,5
0,1,0,0,0,1,0,32,1066,2427,93,80,86.5,6
0,0,1,0,0,1,0,60,794,2366,76,46,60,4
0,1,0,1,0,1,0,54,455,2665,113,67,90.9,10
0,1,0,1,1,0,0,29,931,2026,131,77,93.625,8
0,0,0,0,1,0,0,26,1756,1756,107,107,107,1
0,1,0,0,1,0,0,47,301,2418,86,54,70.6,5
0,0,1,0,1,0,0,46,1145,2339,119,68,93.125,8
0,0,0,0,0,1,0,45,1130,2450,99,62,83.6,5
0,0,0,0,1,0,0,63,1093,2475,130,76,101.6,5
0,0,0,0,1,0,0,54,470,845,94,64,79,3
0,0,0,0,0,1,0,40,974,2705,139,68,96.13333333,15
0,1,0,1,0,1,0,48,596,2629,129,77,98.08333333,12
0,1,1,0,0,1,0,32,164,2558,118,60,85,4
0,0,0,0,1,0,0,51,643,2483,117,81,102.5,6
1,0,1,0,0,0,1,69,613,2594,142,79,105.4,10
0,0,0,0,1,0,0,60,172,2579,127,57,91.71428571,7
0,0,0,0,1,0,0,88,1653,2697,100,58,87.2,5
0,0,0,0,0,1,0,49,760,2448,95,56,78.9,10
0,1,0,0,0,1,0,22,872,2537,90,68,79.2,5
1,1,1,0,1,0,0,62,552,2054,102,83,92.5,2
0,0,0,1,0,0,1,60,896,2167,123,37,89,4
0,1,0,1,0,1,0,60,148,1036,129,109,118,3
0,0,1,0,1,0,0,77,612,2350,94,78,83,4
1,1,0,0,0,1,0,64,644,2642,112,55,90.2,5
1,0,0,0,0,1,0,68,847,2266,127,78,100.6,10
0,0,0,0,0,1,0,36,999,999,78,78,78,1
0,0,0,0,1,0,0,72,893,893,109,109,109,1
0,0,0,0,1,0,0,87,860,860,58,58,58,1
0,0,0,1,0,1,0,41,1201,2440,126,65,89.33333333,6
0,1,0,0,1,0,0,26,1286,2279,116,71,94,8
0,1,0,0,0,1,0,29,1225,2758,121,87,100,7
0,1,0,0,1,0,0,20,945,2631,107,50,81.16666667,6
0,1,1,0,0,1,0,65,625,2642,93,54,70.6,5
1,0,0,0,1,0,0,23,1003,2642,120,53,92.81818182,11
0,0,0,0,0,1,0,77,1001,2201,120,54,87,2
0,1,0,1,1,0,0,53,641,1539,93,62,77.5,2
0,0,0,0,0,1,0,56,423,2281,84,31,60.75,4
0,0,0,1,0,1,0,41,694,2169,120,74,90,6
0,1,0,0,1,0,0,56,1350,2364,93,65,83,4
0,0,0,0,1,0,0,69,646,646,69,69,69,1
0,1,0,1,1,0,0,61,932,2467,139,65,101,5
0,0,0,1,0,1,0,86,1157,2264,135,67,99,4
0,0,0,0,1,0,0,55,644,2438,133,85,105.2857143,7
0,0,0,0,0,1,0,60,674,2717,122,60,89.71428571,7
0,1,0,0,0,1,0,38,1147,2705,121,59,99.33333333,6
0,0,0,0,0,1,0,68,1075,2081,85,46,65.5,2
0,0,1,0,1,0,0,69,1191,2643,111,95,103,2
0,0,0,0,0,1,0,32,1627,2650,100,65,82.85714286,7
0,0,0,0,1,0,0,44,970,2723,127,87,105.6,5
0,0,1,0,1,0,0,80,880,2418,122,83,102.2,5
0,1,1,0,1,0,0,39,588,2550,106,68,87.8,5
0,1,0,0,0,1,0,57,948,2133,100,81,91.75,4
0,0,0,1,0,1,0,60,72,1410,96,86,91,2
0,1,1,0,0,1,0,51,772,2747,104,66,81,3
0,0,0,0,0,0,1,60,666,1496,100,69,86.2,5
0,1,0,0,0,1,0,50,377,2584,97,69,82.5,6
0,1,1,0,0,1,0,76,665,2673,120,88,105.4,5
0,0,0,0,0,0,1,60,1200,1200,108,108,108,1
0,0,0,0,1,0,0,65,347,1642,130,97,108,4
0,1,1,0,0,1,0,78,862,2393,118,66,96.25,4
0,0,0,0,1,0,0,28,1457,1457,123,123,123,1
0,0,0,1,0,1,0,53,772,1896,111,59,84.5,6
0,0,0,0,0,1,0,55,425,2764,137,79,110.2222222,9
0,1,0,0,0,1,0,46,769,2665,131,85,103.4444444,9
0,0,0,0,1,0,0,49,1053,1808,133,76,111.4,5
0,0,0,0,0,1,0,36,295,1652,99,81,89.66666667,3
0,0,0,1,0,0,1,77,756,2400,98,35,63.33333333,3
1,0,0,0,1,0,0,66,1268,2717,124,40,85.8,5
0,1,1,0,1,0,0,64,840,2724,100,71,89.83333333,6
0,0,0,0,0,1,0,60,783,1682,100,77,88.5,2
0,0,0,1,0,1,0,45,1306,1306,126,126,126,1
0,0,0,0,1,0,0,66,249,1726,115,78,99.2,5
0,1,0,0,1,0,0,77,598,2703,115,47,82,10
0,1,0,0,0,0,1,89,1192,2142,79,49,67,4
0,0,1,0,1,0,0,94,680,2582,130,75,100.3333333,3
0,1,0,0,1,0,0,37,130,2547,121,82,106,5
0,0,1,0,1,0,0,34,845,2527,90,47,74,6
0,0,0,0,1,0,0,46,327,1833,94,26,69,5
0,0,0,0,0,0,1,42,624,2086,115,92,101,5
0,1,0,0,1,0,0,51,729,1513,123,71,94.4,5
1,1,1,0,1,0,0,52,651,2652,124,67,89.11111111,9
0,1,0,0,1,0,0,60,372,2688,117,80,104,4
0,1,0,1,0,1,0,57,656,2680,131,80,101,6
0,0,0,0,1,0,0,89,808,808,95,95,95,1
0,1,1,0,1,0,0,96,947,2393,117,86,97,3
0,0,0,0,0,1,0,55,663,2033,67,32,52.75,4
0,0,1,0,0,1,0,46,267,267,80,80,80,1
0,1,0,0,1,0,0,53,68,2336,123,48,94.2,5
0,0,0,0,0,1,0,38,926,1114,117,99,108,2
0,1,1,0,1,0,0,60,238,238,99,99,99,1
0,1,0,1,0,1,0,40,878,2529,110,43,76.66666667,6
0,1,0,0,0,1,0,53,642,2533,119,60,85.8,5
0,1,0,0,0,1,0,32,1460,1932,110,81,90.16666667,6
0,1,0,1,0,1,0,54,1055,1972,107,74,91.5,6
0,0,0,0,0,1,0,68,189,2674,120,70,94.3,10
0,1,0,0,0,1,0,89,1269,2402,105,57,90.625,8
0,0,1,0,1,0,0,31,54,2519,90,52,71.75,4
0,1,0,1,0,1,0,50,701,2625,145,72,103.3333333,9
0,0,1,0,0,1,0,69,380,380,113,113,113,1
0,0,1,0,0,1,0,59,770,2701,124,56,90.375,8
0,0,0,0,1,0,0,46,1134,2203,146,62,113.7142857,7
0,0,1,0,0,1,0,69,38,2484,107,88,96.6,5
0,0,0,0,0,1,0,37,227,2311,143,77,99.25,8
0,1,0,0,1,0,0,53,1028,2769,108,45,84,7
0,1,1,0,1,0,0,57,268,268,84,84,84,1
0,1,1,0,1,0,0,33,1363,2402,88,56,75.66666667,6
0,0,0,1,0,1,0,33,647,647,105,105,105,1
0,0,0,1,0,1,0,70,1527,2733,127,87,102.6666667,3
0,0,0,0,1,0,0,65,356,356,73,73,73,1
0,0,0,0,0,0,1,40,504,1310,134,100,117,2
0,1,0,0,0,1,0,37,389,2178,92,53,76.4,5
0,1,0,0,1,0,0,66,571,2525,119,84,103.6666667,6
0,1,0,0,1,0,0,56,759,2485,104,57,79.7,10
0,0,0,0,1,0,0,74,692,1702,102,72,82.66666667,3
0,0,1,0,1,0,0,65,1069,2734,81,57,68.66666667,3
0,1,1,0,1,0,0,48,634,2765,101,70,87.625,8
0,0,0,0,1,0,0,59,663,1092,118,55,93.5,4
0,0,0,0,0,0,1,53,678,2488,131,84,104.7142857,7
0,1,0,0,1,0,0,46,1192,2312,97,77,89.6,5
0,1,0,0,1,0,0,49,394,2269,120,85,106.8,5
0,0,0,1,0,1,0,26,338,338,118,118,118,1
0,1,0,0,1,0,0,69,540,2017,107,74,88,4
0,0,0,0,0,1,0,59,322,322,87,87,87,1
0,1,0,0,0,1,0,47,1048,2646,121,68,91.77777778,9
0,1,0,0,0,1,0,55,707,2611,117,40,87.45454545,11
0,0,1,0,0,1,0,44,1253,2407,118,96,111.4,5
0,1,0,0,0,1,0,52,103,2542,120,41,91.88888889,9
0,0,0,0,0,0,1,39,1340,1639,115,69,93,3
0,1,0,1,0,0,1,58,1265,1265,111,111,111,1
0,1,0,0,0,1,0,35,1057,2601,77,39,69,8
0,0,0,0,1,0,0,85,1024,2629,121,107,114,3
0,0,0,1,1,0,0,52,1220,2739,132,46,92.375,8
0,0,0,1,1,0,0,69,595,2660,101,60,82,6
0,1,0,0,0,1,0,29,830,2769,119,69,93.33333333,9
0,1,0,0,1,0,0,44,832,2438,136,48,93.5,8
0,1,0,0,1,0,0,43,835,2624,93,79,86.25,4
